datetime,headline,summary,url,source
2025-04-09 09:21:00,"These Stocks Are Moving the Most Today: Apple, Microsoft, Tesla, Peabody Energy, Nvidia, Cal-Maine, and Delta","Apple stock rises but its slump over the past four sessions pushes the iPhone maker below Microsoft as the world’s most valuable public company, Tesla and Nvidia shares recover, while Peabody Energy and the coal industry get a boost from President Donald Trump.",https://finnhub.io/api/news?id=6b57b74d00a8d358bec5111cd9192bd00f0dceb9718b3d0042b2aacec8b3dc8f,Yahoo
2025-04-09 09:15:00,3 Unstoppable Stocks That You Can Buy and Hold for Years,"With valuations lower, it can be a cheaper time to load up on quality stocks.  Three companies that are no-brainer investments when looking at the long term are Microsoft (NASDAQ: MSFT), Eli Lilly (NYSE: LLY), and Walmart (NYSE: WMT).  Microsoft was a top name in its industry decades ago, and it wouldn't be surprising if it remains so decades from now.",https://finnhub.io/api/news?id=c1e9a8aff8ec99de0f45c3770df02e7504f286501ab0f1208a6df909c1637a31,Yahoo
2025-04-09 08:40:00,The Nasdaq Just Moved From a Correction to a Bear Market. Here's How Long It Could Last.,"Last week marked a sell-off not seen since the pandemic-induced market crash of 2020.  In just two days (Thursday and Friday), the Nasdaq Composite (NASDAQINDEX: ^IXIC) fell 10.7%, the S&P 500 (SNPINDEX: ^GSPC) tumbled 9.9%, and the Dow Jones Industrial Average (DJINDICES: ^DJI) slipped 8.8%.  The sell-off pushed the Dow into a correction, the S&P 500 went back into a correction, and the Nasdaq moved from a correction into a bear market.",https://finnhub.io/api/news?id=eef5b10d357a32ca3d7a25a5b2850b0e8b2cf5a2e40f8fdb7139cc1e073dd333,Yahoo
2025-04-09 08:19:00,Prediction: This Relentless Vanguard ETF Will Beat the S&P 500 Again in 2025,"The Vanguard S&P 500 Growth ETF (NYSEMKT: VOOG) is an exchange-traded fund (ETF) that tracks the performance of the S&P 500 Growth index.  The Vanguard S&P 500 Growth ETF soared by 35.8% in 2024, crushing the 25% gain in the S&P 500.  It marked the continuation of a long-term trend, because the ETF has averaged a higher return than the S&P 500 since it launched in 2010.",https://finnhub.io/api/news?id=8521aaf32eb14da909faa9905e2eb272efc987a2754df02513169184cc6eb6a8,Yahoo
2025-04-09 06:46:25,Wall Street Breakfast Podcast: Easter Spending To Hop To $23.6B Despite Uncertainty,,https://finnhub.io/api/news?id=25806df4760050d75402b5728b82968a84c21d6d2cb755a9fad8905ebafbf29c,SeekingAlpha
2025-04-09 06:46:00,AI Agents Could Transform Enterprise Spending,AI Agent permutations seem open-ended and should have a significant economic impact. Click to read.,https://finnhub.io/api/news?id=8ff3c44a3eca439c235a474ed4f592b14d7065ea055fa48dad544bfd25af80b4,SeekingAlpha
2025-04-09 05:55:00,ClearBridge Appreciation Strategy Q1 2025 Commentary,The ClearBridge Appreciation Strategy outperformed the benchmark S&P 500 Index in Q1 2025. Click here to read the full letter. ,https://finnhub.io/api/news?id=083f158d4301c89c95f0620eb374801f3c24c5ea5191a271a05948cd419529b0,SeekingAlpha
2025-04-09 00:30:42,Microsoft Fires Employee Protestors Who Disrupted 50th Anniversary Event: 'You Have Shown No Remorse For The Effect That Your Actions Have',"Microsoft Corp. (NASDAQ:MSFT) has reportedly fired two employees who disrupted the tech giant's 50th-anniversary event on Friday after protesting the company's contracts with Israel and accusing its AI CEO of war profiteering. What Happened: Ibtihal Aboussad and Vaniya Agrawal, both Microsoft employees, staged protests during the company's high-profile 50th-anniversary event in Redmond, Washington. Don’t Miss: Inspired by Uber and Airbnb – Deloitte's fastest-growing software company is transform",https://finnhub.io/api/news?id=d7e0f62ecb7c3e4ba10b305f2678a4b9e2a4c56eb6a5a4b62f3df28ae7be0be1,Yahoo
2025-04-08 22:11:27,Is Microsoft Corporation (MSFT) the Best Stock to Buy According to Billionaire Steve Cohen?,"We recently published a list of 10 Best Stocks to Buy According to Billionaire Steve Cohen. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other best stocks to buy according to billionaire Steve Cohen. Steve Cohen, a prominent figure in the world of hedge funds, is […]",https://finnhub.io/api/news?id=3ebf17fc2325f82b504267d307833f9b8d84866d97f8ae2c8e9f343c1023a75a,Yahoo
2025-04-08 20:59:01,Apple Cedes Most-Valuable Crown After Tariff Pain Hits Stock Price,How much has President Trump’s tariff plan cost Apple?  It is no longer the world’s most valuable company.  Apple’s shares fell 5% for the day and are now down 23% since last week’s tariff announcement.,https://finnhub.io/api/news?id=48e908180e7595028f18d3f090ae87856365fd600951b762a59fc7a56e536205,Yahoo
2025-04-08 20:03:40,"Microsoft, Google AI Ties Spark Antitrust Questions From Lawmakers",Lawmakers question whether cloud giants' deals with AI startups could hurt competition and lead to higher prices,https://finnhub.io/api/news?id=cb13cd66df8703d04f009246930f51e96f37407fabeb782015981783b3094e83,Yahoo
2025-04-08 19:03:00,"Tesla, Amazon, and Apple forfeit gains after fleeting Magnificent 7 stock rally","The trade-war selloff took a breather earlier on Tuesday, buoying Big Tech firms including Nvidia (NVDA), Tesla (TSLA), Meta (META), and Microsoft (MSFT), after a mixed day on Monday and two especially gnarly days last week wiped $1.8 trillion off the market value of leading tech stocks.",https://finnhub.io/api/news?id=dc7fb610b864a4838ec319cd46bb5ce70456bc93d3ba1dcdda2c306b4bd11c37,Yahoo
2025-04-08 18:53:57,Diamondback Energy Has A Major Power Play At Hand,"Diamondback Energy drives growth with rising natural gas demand, strategic acquisitions, and shareholder returns. Click here to read why FANG stock is a Buy.",https://finnhub.io/api/news?id=43eceb1a09a4cda42fbb8df4804db05ab167ab0ab67ee31d7aa0a9b9b4eea88c,SeekingAlpha
2025-04-08 18:19:32,Microsoft (MSFT) Named Top AI Pick as Analyst Cites Underestimated GenAI Growth,"We recently published a list of Tariff Hits and More: 10 AI Stocks in the Spotlight. In this article, we are going to take a look at where Microsoft Corporation (NASDAQ:MSFT) stands against other AI stocks in the spotlight. The newly announced tariffs by U.S. President Donald Trump could have serious consequences for many stocks. […]",https://finnhub.io/api/news?id=c45b7299c9fed95856121fcab4d623aa554ae39d0d1a706446fcdcb45a861710,Yahoo
2025-04-08 17:52:15,Big Tech's AI Monopoly? Senators Target Secret Deals Behind Microsoft & Google's Power Moves,Warren and Wyden launch inquiry into cloud-AI alliances that could reshape the future of artificial intelligence.,https://finnhub.io/api/news?id=855d00b6f6cc2c72ae34d438545f9ad5209e1efd75e0e4dd7b995aac81f30b64,Yahoo
2025-04-08 17:42:13,U.S. Recession Odds Just Hit 62%: Trade Carefully,Investors need to understand market volatility as they navigate the turmoil. Read more on what could be next for Wall Street.,https://finnhub.io/api/news?id=ea33bf348c0ac4307e93bdd672376b6133178fddbb5c8896b12f327aa637037e,SeekingAlpha
2025-04-08 16:55:00,Trump Throws Money at Coal. Miner Stocks Love It.,Trump Throws Money at Coal. Miner Stocks Love It.,https://finnhub.io/api/news?id=dd0d0cb5c6773e77395fba58bc0172d7f729bbb6b7d4ef14ddda9dece33ef11a,MarketWatch
2025-04-08 16:27:16,Magnificent Seven Stocks Waver,"The market is wobbling again, and the Magnificent Seven tech stocks are being swept along.    In recent trading, the stocks varied from a 1.3% loss for Apple to a near-2% gain for Nvidia.   The septet had added nearly $500 billion in market cap, according to Dow Jones Market Data, only for a large chunk of those gains to evaporate.",https://finnhub.io/api/news?id=ea5862e3cbdd4582dd4dcc0462e3189992bcd6cafcf9a2ced8fab173781f02e1,Yahoo
2025-04-08 15:43:00,"Trump’s China tariffs are a ‘Category 5 price storm’ for U.S. consumers, warns analyst Dan Ives","Trump’s China tariffs are a ‘Category 5 price storm’ for U.S. consumers, warns analyst Dan Ives",https://finnhub.io/api/news?id=fb6ebcaaa158b686b7c5c354ff77f1268d4447b28c1f99bfe931376259f62fb2,MarketWatch
2025-04-08 15:40:00,"Stressful Markets, But Lots Of Opportunities In Tech","Sara Awad from Tech Stock Pros returns to discuss market uncertainty, volatility, and the tech sector.",https://finnhub.io/api/news?id=512f0fac91cd57e8758eade6442e956f95339d69b018c44cf8cc32d1716c9105,SeekingAlpha
