datetime,headline,summary,url,source,sentiment,confidence
2025-04-09 04:52:22,Procter & Gamble: quarterly dividend up 5%,"Procter & Gamble has announced that its Board of Directors has approved a 5% increase in its quarterly dividend to $1.0568 per share, to be paid from 15 May.The consumer staples group has paid a...",https://finnhub.io/api/news?id=53137ceb11e8388fe6ae72b198ca083166562b75d422c13d30ff7db56dbe1b63,Finnhub,negative,0.9327
2025-04-08 21:50:16,Procter & Gamble (PG) Stock Moves -1.23%: What You Should Know,"In the closing of the recent trading day, Procter & Gamble (PG) stood at $158.26, denoting a -1.23% change from the preceding trading day.",https://finnhub.io/api/news?id=e5cd47683ec24680ed016f024bafc1c4c3275399686b3cb83b5ee8c2b547f9d4,Yahoo,positive,0.9117
2025-04-08 20:15:00,P&G Declares Dividend Increase,"CINCINNATI, April 08, 2025--The Board of Directors of The Procter & Gamble Company (NYSE:PG) declared an increased quarterly dividend of $1.0568 per share on the Common Stock and on the Series A and Series B ESOP Convertible Class A Preferred Stock of the Company, payable on or after May 15, 2025 to Common Stock shareowners of record at the close of business on April 21, 2025, and to Series A and Series B ESOP Convertible Class A Preferred Stock shareowners of record at the start of business on",https://finnhub.io/api/news?id=592d4831da6141e233ad533c6fcf8b53cd6dc46f963463e93a6008d84935917f,Yahoo,positive,0.771
2025-04-08 16:52:00,Procter & Gamble Boosts Dividend by 5%,Procter & Gamble Boosts Dividend by 5%,https://finnhub.io/api/news?id=4473b30fb0cddd657fa2d7f2eb13a5ce39748d3f02c1b42bb4e37d632a80202a,MarketWatch,negative,0.9056
2025-04-08 16:31:00,Procter & Gamble Co. stock underperforms Tuesday when compared to competitors,Procter & Gamble Co. stock underperforms Tuesday when compared to competitors,https://finnhub.io/api/news?id=d2f973a2b512ba6bbc3837bcf95774d7d1ba7df482e405342101e58d87e213e1,MarketWatch,neutral,0.9418
2025-04-07 22:05:00,"Nestle Has Done Its Defensive Job In A Volatile Market, But Growth Looks Low Compared To Peers",Nestle has done well as a defensive investment. But read why investors may want to consider more cyclical companies other than NSRGY stock at some point.,https://finnhub.io/api/news?id=7a2bf262b0e8e2ecccf9f2a6389c105748a1420dea46a0f1759a75bfb597504b,SeekingAlpha,neutral,0.954
2025-04-07 16:31:00,Procter & Gamble Co. stock underperforms Monday when compared to competitors,Procter & Gamble Co. stock underperforms Monday when compared to competitors,https://finnhub.io/api/news?id=7014394704a3d526b3d3c15fd6ff9cc2d6681a7ba07539a63c8e4eaa8754ca3f,MarketWatch,neutral,0.9515
2025-04-07 15:20:00,"Procter & Gamble's Valuation Looks Pricey: Time to Buy, Hold or Sell?","PG's global reach and brand strength support long-term growth, but valuation, China headwinds and macro risks warrant a cautious, hold-worthy outlook.",https://finnhub.io/api/news?id=58f107787d79688061302ea20dbae735603552a18deb94cd24c791a869da9c9f,Yahoo,positive,0.9025
2025-04-07 13:00:12,Procter & Gamble Company (The) (PG) is Attracting Investor Attention: Here is What You Should Know,"Zacks.com users have recently been watching P&G (PG) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://finnhub.io/api/news?id=0195f49cfed44b07d7694fa25ae67d0afe8f34ddb4c7b8df0337293a06516f57,Yahoo,positive,0.9155
2025-04-05 21:19:38,The Procter & Gamble Company (PG): Jim Cramer’s Defensive Darling – Will P&G Lead the Flight to Safety?,"We recently published a list of Jim Cramer Reveals What’s Next After Tariffs & Discusses These 10 Stocks. In this article, we are going to take a look at where The Procter & Gamble Company (NYSE:PG) stands against other stocks that Jim Cramer discusses. In his appearance on CNBC’s Squawk on the Street on Thursday, […]",https://finnhub.io/api/news?id=4ce86cafec4e4ba9907ff5ea61991cb69d2a9727f33f6d2aa9ba2da271c6fd8f,Yahoo,positive,0.8467
2025-04-05 08:00:00,"5 Relatively Secure And Cheap Dividend Stocks, Yields Up To 8% (April 2025)","We discuss five discounted, large-cap dividend stocks for stable growth and income. Read here for our filtering process for top DGI picks.",https://finnhub.io/api/news?id=a6d9de19c396701d482892fc3ddcb18bd7765e7a83f5a8f9f7304c93cdc7cd9a,SeekingAlpha,negative,0.8449
2025-04-04 11:21:35,P&G to Webcast Discussion of Third Quarter 24/25 Earnings Results on April 24,"CINCINNATI-The Procter & Gamble Company will webcast a discussion of its third quarter earnings results on Thursday, April 24, 2025 beginning at 8:30 a.m. ET.Media and investors may access the live...",https://finnhub.io/api/news?id=b78e9abcf0ac41cf18b0ab1c8c4ae04258b79deb4a25ff73616852762e147ea9,Finnhub,positive,0.9293
2025-04-04 06:52:00,2 ETFs Cheaper Than The Ones You May Already Own,"Navigate market volatility with ease with top ETFs like Fidelity's High Dividend ETF and SPDR's S&P 500 ETF for income, growth and affordability. See more here.",https://finnhub.io/api/news?id=4912989689687b53c939fa74174ef454a37514b3f6540b5d3826b3ef3bebb9b7,SeekingAlpha,positive,0.5743
2025-04-03 18:43:00,"Potatoes, discount chains and drugmakers offer havens in stock-market bloodbath","Potatoes, discount chains and drugmakers offer havens in stock-market bloodbath",https://finnhub.io/api/news?id=f57ab0882a5b1d37612cb12eb44e395004096d9025d533fa7641bd6e86d9b6ca,MarketWatch,neutral,0.8124
2025-04-03 17:08:00,These Stocks Will Hold Up the Best When Tariffs Hit the Economy,These Stocks Will Hold Up the Best When Tariffs Hit the Economy,https://finnhub.io/api/news?id=a747435267dced458805e22d75f12772756141620ab472c9b5d3c7cbb28313fe,MarketWatch,negative,0.8525
2025-04-03 16:41:54,Trump Tariffs Drama: Staples Companies To The Rescue?,Tariffs and market uncertainty impact consumer staples. Discover value opportunities and portfolio hedges amidst recession fears. Click here for more stock picks.,https://finnhub.io/api/news?id=b91f42dd14b8be83047d07303d407da95fb58b5e122ae33ba2b3d70b0bf3043b,SeekingAlpha,positive,0.8541
2025-04-02 09:52:00,TCW Relative Value Large Cap Fund Q4 2024 Commentary,The Fed lowered rates by 25 bps at its December meeting but forecasted fewer cuts (two versus four) in 2025 due to inflation concerns. Read more here.,https://finnhub.io/api/news?id=7bcd232a6d2fbaae424ef3abf40065a9310ba1661af00829ef549546cee155b4,SeekingAlpha,positive,0.9265
